Temperature - (Celsius), Year, Statistics, Country, ISO3
-2.025, 1948, Dec Average, Iceland, ISL
-5.3001, 1949, Jan Average, Iceland, ISL
-2.5552, 1949, Feb Average, Iceland, ISL
-2.7736, 1949, Mar Average, Iceland, ISL
-3.4602, 1949, Apr Average, Iceland, ISL
0.67305, 1949, May Average, Iceland, ISL
7.58436, 1949, Jun Average, Iceland, ISL
9.21463, 1949, Jul Average, Iceland, ISL
7.59131, 1949, Aug Average, Iceland, ISL
6.48233, 1949, Sep Average, Iceland, ISL
1.47573, 1949, Oct Average, Iceland, ISL
-0.4242, 1949, Nov Average, Iceland, ISL
-3.891, 1949, Dec Average, Iceland, ISL
0.04108, 1950, Jan Average, Iceland, ISL
-3.6245, 1950, Feb Average, Iceland, ISL
-1.5902, 1950, Mar Average, Iceland, ISL
-1.6769, 1950, Apr Average, Iceland, ISL
4.27966, 1950, May Average, Iceland, ISL
7.10505, 1950, Jun Average, Iceland, ISL
9.19571, 1950, Jul Average, Iceland, ISL
8.80373, 1950, Aug Average, Iceland, ISL
4.50332, 1950, Sep Average, Iceland, ISL
1.62746, 1950, Oct Average, Iceland, ISL
-2.3007, 1950, Nov Average, Iceland, ISL
-4.5996, 1950, Dec Average, Iceland, ISL
-3.797, 1951, Jan Average, Iceland, ISL
-2.7934, 1951, Feb Average, Iceland, ISL
-5.6861, 1951, Mar Average, Iceland, ISL
-3.2171, 1951, Apr Average, Iceland, ISL
4.57478, 1951, May Average, Iceland, ISL
6.72276, 1951, Jun Average, Iceland, ISL
8.69324, 1951, Jul Average, Iceland, ISL
8.10151, 1951, Aug Average, Iceland, ISL
6.16112, 1951, Sep Average, Iceland, ISL
2.50969, 1951, Oct Average, Iceland, ISL
-1.9189, 1951, Nov Average, Iceland, ISL
-3.482, 1951, Dec Average, Iceland, ISL
-4.9737, 1952, Jan Average, Iceland, ISL
-2.8631, 1952, Feb Average, Iceland, ISL
-2.2261, 1952, Mar Average, Iceland, ISL
-0.0865, 1952, Apr Average, Iceland, ISL
2.95958, 1952, May Average, Iceland, ISL
5.10267, 1952, Jun Average, Iceland, ISL
8.46035, 1952, Jul Average, Iceland, ISL
7.14178, 1952, Aug Average, Iceland, ISL
4.76728, 1952, Sep Average, Iceland, ISL
2.91212, 1952, Oct Average, Iceland, ISL
-0.8525, 1952, Nov Average, Iceland, ISL
-1.8271, 1952, Dec Average, Iceland, ISL
-2.2808, 1953, Jan Average, Iceland, ISL
-1.1471, 1953, Feb Average, Iceland, ISL
-0.0956, 1953, Mar Average, Iceland, ISL
-3.3152, 1953, Apr Average, Iceland, ISL
3.97165, 1953, May Average, Iceland, ISL
8.49349, 1953, Jun Average, Iceland, ISL
9.3235, 1953, Jul Average, Iceland, ISL
8.8816, 1953, Aug Average, Iceland, ISL
7.00917, 1953, Sep Average, Iceland, ISL
1.8012, 1953, Oct Average, Iceland, ISL
-1.2291, 1953, Nov Average, Iceland, ISL
-0.0496, 1953, Dec Average, Iceland, ISL
-0.5212, 1954, Jan Average, Iceland, ISL
-2.4238, 1954, Feb Average, Iceland, ISL
-2.0537, 1954, Mar Average, Iceland, ISL
1.3991, 1954, Apr Average, Iceland, ISL
4.45959, 1954, May Average, Iceland, ISL
7.12604, 1954, Jun Average, Iceland, ISL
7.99567, 1954, Jul Average, Iceland, ISL
7.9995, 1954, Aug Average, Iceland, ISL
2.71988, 1954, Sep Average, Iceland, ISL
0.5723, 1954, Oct Average, Iceland, ISL
-0.2875, 1954, Nov Average, Iceland, ISL
-3.4922, 1954, Dec Average, Iceland, ISL
-4.6183, 1955, Jan Average, Iceland, ISL
-5.4301, 1955, Feb Average, Iceland, ISL
-2.1134, 1955, Mar Average, Iceland, ISL
2.06361, 1955, Apr Average, Iceland, ISL
2.75111, 1955, May Average, Iceland, ISL
7.18407, 1955, Jun Average, Iceland, ISL
9.75479, 1955, Jul Average, Iceland, ISL
8.78635, 1955, Aug Average, Iceland, ISL
5.33314, 1955, Sep Average, Iceland, ISL
0.31396, 1955, Oct Average, Iceland, ISL
0.33069, 1955, Nov Average, Iceland, ISL
-4.7956, 1955, Dec Average, Iceland, ISL
-5.572, 1956, Jan Average, Iceland, ISL
-0.0082, 1956, Feb Average, Iceland, ISL
0.54526, 1956, Mar Average, Iceland, ISL
-0.1232, 1956, Apr Average, Iceland, ISL
3.9448, 1956, May Average, Iceland, ISL
6.08461, 1956, Jun Average, Iceland, ISL
8.29828, 1956, Jul Average, Iceland, ISL
6.56044, 1956, Aug Average, Iceland, ISL
5.97756, 1956, Sep Average, Iceland, ISL
1.91766, 1956, Oct Average, Iceland, ISL
1.46419, 1956, Nov Average, Iceland, ISL
-0.7928, 1956, Dec Average, Iceland, ISL
-1.0099, 1957, Jan Average, Iceland, ISL
-4.3676, 1957, Feb Average, Iceland, ISL
-2.3159, 1957, Mar Average, Iceland, ISL
2.07318, 1957, Apr Average, Iceland, ISL
3.78348, 1957, May Average, Iceland, ISL
6.84316, 1957, Jun Average, Iceland, ISL
8.93131, 1957, Jul Average, Iceland, ISL
8.64525, 1957, Aug Average, Iceland, ISL
4.2697, 1957, Sep Average, Iceland, ISL
1.47686, 1957, Oct Average, Iceland, ISL
-0.1739, 1957, Nov Average, Iceland, ISL
-3.1387, 1957, Dec Average, Iceland, ISL
-4.678, 1958, Jan Average, Iceland, ISL
-5.2593, 1958, Feb Average, Iceland, ISL
-2.948, 1958, Mar Average, Iceland, ISL
1.24921, 1958, Apr Average, Iceland, ISL
1.28568, 1958, May Average, Iceland, ISL
6.77019, 1958, Jun Average, Iceland, ISL
8.62472, 1958, Jul Average, Iceland, ISL
6.69972, 1958, Aug Average, Iceland, ISL
7.84432, 1958, Sep Average, Iceland, ISL
3.3674, 1958, Oct Average, Iceland, ISL
1.31775, 1958, Nov Average, Iceland, ISL
-2.5393, 1958, Dec Average, Iceland, ISL
-6.0975, 1959, Jan Average, Iceland, ISL
-0.1882, 1959, Feb Average, Iceland, ISL
0.81039, 1959, Mar Average, Iceland, ISL
-1.3576, 1959, Apr Average, Iceland, ISL
4.84345, 1959, May Average, Iceland, ISL
6.36911, 1959, Jun Average, Iceland, ISL
8.9119, 1959, Jul Average, Iceland, ISL
7.38549, 1959, Aug Average, Iceland, ISL
6.70842, 1959, Sep Average, Iceland, ISL
4.83413, 1959, Oct Average, Iceland, ISL
-1.6105, 1959, Nov Average, Iceland, ISL
-1.8949, 1959, Dec Average, Iceland, ISL
-1.2304, 1960, Jan Average, Iceland, ISL
-4.0549, 1960, Feb Average, Iceland, ISL
0.04833, 1960, Mar Average, Iceland, ISL
1.35352, 1960, Apr Average, Iceland, ISL
5.30019, 1960, May Average, Iceland, ISL
7.75708, 1960, Jun Average, Iceland, ISL
9.15649, 1960, Jul Average, Iceland, ISL
7.89003, 1960, Aug Average, Iceland, ISL
6.39558, 1960, Sep Average, Iceland, ISL
1.94489, 1960, Oct Average, Iceland, ISL
0.58697, 1960, Nov Average, Iceland, ISL
-2.219, 1960, Dec Average, Iceland, ISL
-1.0467, 1961, Jan Average, Iceland, ISL
-1.7429, 1961, Feb Average, Iceland, ISL
-2.2901, 1961, Mar Average, Iceland, ISL
-1.7235, 1961, Apr Average, Iceland, ISL
5.40531, 1961, May Average, Iceland, ISL
6.20847, 1961, Jun Average, Iceland, ISL
8.6578, 1961, Jul Average, Iceland, ISL
8.04055, 1961, Aug Average, Iceland, ISL
6.55967, 1961, Sep Average, Iceland, ISL
3.00182, 1961, Oct Average, Iceland, ISL
-0.7806, 1961, Nov Average, Iceland, ISL
-4.5713, 1961, Dec Average, Iceland, ISL
-1.7333, 1962, Jan Average, Iceland, ISL
-2.9763, 1962, Feb Average, Iceland, ISL
-5.5319, 1962, Mar Average, Iceland, ISL
1.19848, 1962, Apr Average, Iceland, ISL
3.68647, 1962, May Average, Iceland, ISL
6.35939, 1962, Jun Average, Iceland, ISL
8.64852, 1962, Jul Average, Iceland, ISL
7.19081, 1962, Aug Average, Iceland, ISL
4.94311, 1962, Sep Average, Iceland, ISL
2.11903, 1962, Oct Average, Iceland, ISL
-1.9805, 1962, Nov Average, Iceland, ISL
-2.6415, 1962, Dec Average, Iceland, ISL
-3.2807, 1963, Jan Average, Iceland, ISL
-2.2138, 1963, Feb Average, Iceland, ISL
1.01419, 1963, Mar Average, Iceland, ISL
0.10738, 1963, Apr Average, Iceland, ISL
2.26302, 1963, May Average, Iceland, ISL
7.66842, 1963, Jun Average, Iceland, ISL
7.47503, 1963, Jul Average, Iceland, ISL
6.57958, 1963, Aug Average, Iceland, ISL
3.28313, 1963, Sep Average, Iceland, ISL
2.10673, 1963, Oct Average, Iceland, ISL
-4.1474, 1963, Nov Average, Iceland, ISL
-1.5291, 1963, Dec Average, Iceland, ISL
0.14491, 1964, Jan Average, Iceland, ISL
-0.1004, 1964, Feb Average, Iceland, ISL
2.56411, 1964, Mar Average, Iceland, ISL
1.06244, 1964, Apr Average, Iceland, ISL
4.42779, 1964, May Average, Iceland, ISL
6.7691, 1964, Jun Average, Iceland, ISL
8.42473, 1964, Jul Average, Iceland, ISL
6.53618, 1964, Aug Average, Iceland, ISL
3.39169, 1964, Sep Average, Iceland, ISL
2.42896, 1964, Oct Average, Iceland, ISL
-0.9455, 1964, Nov Average, Iceland, ISL
-4.6441, 1964, Dec Average, Iceland, ISL
-3.324, 1965, Jan Average, Iceland, ISL
0.60957, 1965, Feb Average, Iceland, ISL
-5.0342, 1965, Mar Average, Iceland, ISL
-0.5746, 1965, Apr Average, Iceland, ISL
3.0095, 1965, May Average, Iceland, ISL
5.9139, 1965, Jun Average, Iceland, ISL
8.58182, 1965, Jul Average, Iceland, ISL
7.31925, 1965, Aug Average, Iceland, ISL
3.68269, 1965, Sep Average, Iceland, ISL
4.29013, 1965, Oct Average, Iceland, ISL
-3.0892, 1965, Nov Average, Iceland, ISL
-4.8178, 1965, Dec Average, Iceland, ISL
-4.3447, 1966, Jan Average, Iceland, ISL
-5.3189, 1966, Feb Average, Iceland, ISL
-3.9527, 1966, Mar Average, Iceland, ISL
-0.1103, 1966, Apr Average, Iceland, ISL
2.47557, 1966, May Average, Iceland, ISL
7.60245, 1966, Jun Average, Iceland, ISL
8.36258, 1966, Jul Average, Iceland, ISL
7.45107, 1966, Aug Average, Iceland, ISL
5.04682, 1966, Sep Average, Iceland, ISL
0.19898, 1966, Oct Average, Iceland, ISL
-2.8965, 1966, Nov Average, Iceland, ISL
-4.6705, 1966, Dec Average, Iceland, ISL
-1.7573, 1967, Jan Average, Iceland, ISL
-1.1002, 1967, Feb Average, Iceland, ISL
-6.7055, 1967, Mar Average, Iceland, ISL
-1.2249, 1967, Apr Average, Iceland, ISL
1.40042, 1967, May Average, Iceland, ISL
6.20328, 1967, Jun Average, Iceland, ISL
7.16846, 1967, Jul Average, Iceland, ISL
7.60255, 1967, Aug Average, Iceland, ISL
5.87956, 1967, Sep Average, Iceland, ISL
-0.1399, 1967, Oct Average, Iceland, ISL
-2.829, 1967, Nov Average, Iceland, ISL
-4.0727, 1967, Dec Average, Iceland, ISL
-4.8385, 1968, Jan Average, Iceland, ISL
-4.95, 1968, Feb Average, Iceland, ISL
-4.7532, 1968, Mar Average, Iceland, ISL
-1.3298, 1968, Apr Average, Iceland, ISL
1.52614, 1968, May Average, Iceland, ISL
5.15535, 1968, Jun Average, Iceland, ISL
9.30854, 1968, Jul Average, Iceland, ISL
7.81847, 1968, Aug Average, Iceland, ISL
6.18371, 1968, Sep Average, Iceland, ISL
-0.7646, 1968, Oct Average, Iceland, ISL
1.2276, 1968, Nov Average, Iceland, ISL
-2.9979, 1968, Dec Average, Iceland, ISL
-4.5205, 1969, Jan Average, Iceland, ISL
-6.3084, 1969, Feb Average, Iceland, ISL
-4.25, 1969, Mar Average, Iceland, ISL
-1.4633, 1969, Apr Average, Iceland, ISL
2.5029, 1969, May Average, Iceland, ISL
7.0894, 1969, Jun Average, Iceland, ISL
7.77537, 1969, Jul Average, Iceland, ISL
8.99072, 1969, Aug Average, Iceland, ISL
3.74542, 1969, Sep Average, Iceland, ISL
1.67078, 1969, Oct Average, Iceland, ISL
-5.0747, 1969, Nov Average, Iceland, ISL
-2.8175, 1969, Dec Average, Iceland, ISL
-2.276, 1970, Jan Average, Iceland, ISL
-4.9603, 1970, Feb Average, Iceland, ISL
-5.4902, 1970, Mar Average, Iceland, ISL
-1.23, 1970, Apr Average, Iceland, ISL
3.19683, 1970, May Average, Iceland, ISL
7.49937, 1970, Jun Average, Iceland, ISL
6.42478, 1970, Jul Average, Iceland, ISL
7.41587, 1970, Aug Average, Iceland, ISL
4.60272, 1970, Sep Average, Iceland, ISL
0.89079, 1970, Oct Average, Iceland, ISL
-2.5793, 1970, Nov Average, Iceland, ISL
-1.3814, 1970, Dec Average, Iceland, ISL
-6.0765, 1971, Jan Average, Iceland, ISL
-2.2559, 1971, Feb Average, Iceland, ISL
-2.0297, 1971, Mar Average, Iceland, ISL
-0.0858, 1971, Apr Average, Iceland, ISL
3.92463, 1971, May Average, Iceland, ISL
6.18132, 1971, Jun Average, Iceland, ISL
8.4557, 1971, Jul Average, Iceland, ISL
7.36332, 1971, Aug Average, Iceland, ISL
5.06226, 1971, Sep Average, Iceland, ISL
1.23633, 1971, Oct Average, Iceland, ISL
-2.8614, 1971, Nov Average, Iceland, ISL
-2.9138, 1971, Dec Average, Iceland, ISL
0.49616, 1972, Jan Average, Iceland, ISL
-0.4459, 1972, Feb Average, Iceland, ISL
-0.1711, 1972, Mar Average, Iceland, ISL
0.38791, 1972, Apr Average, Iceland, ISL
5.13303, 1972, May Average, Iceland, ISL
6.17675, 1972, Jun Average, Iceland, ISL
8.53551, 1972, Jul Average, Iceland, ISL
7.34942, 1972, Aug Average, Iceland, ISL
5.67944, 1972, Sep Average, Iceland, ISL
1.9169, 1972, Oct Average, Iceland, ISL
-2.5157, 1972, Nov Average, Iceland, ISL
-1.139, 1972, Dec Average, Iceland, ISL
0.63066, 1973, Jan Average, Iceland, ISL
-5.4984, 1973, Feb Average, Iceland, ISL
-0.8295, 1973, Mar Average, Iceland, ISL
-0.0937, 1973, Apr Average, Iceland, ISL
2.46972, 1973, May Average, Iceland, ISL
5.04186, 1973, Jun Average, Iceland, ISL
8.41733, 1973, Jul Average, Iceland, ISL
7.67564, 1973, Aug Average, Iceland, ISL
6.16295, 1973, Sep Average, Iceland, ISL
1.47836, 1973, Oct Average, Iceland, ISL
-5.5896, 1973, Nov Average, Iceland, ISL
-6.7829, 1973, Dec Average, Iceland, ISL
-1.0814, 1974, Jan Average, Iceland, ISL
-2.7515, 1974, Feb Average, Iceland, ISL
1.49394, 1974, Mar Average, Iceland, ISL
4.0286, 1974, Apr Average, Iceland, ISL
5.19279, 1974, May Average, Iceland, ISL
7.04507, 1974, Jun Average, Iceland, ISL
8.53246, 1974, Jul Average, Iceland, ISL
7.07625, 1974, Aug Average, Iceland, ISL
3.34315, 1974, Sep Average, Iceland, ISL
1.63633, 1974, Oct Average, Iceland, ISL
-0.5533, 1974, Nov Average, Iceland, ISL
-5.3394, 1974, Dec Average, Iceland, ISL
-5.5969, 1975, Jan Average, Iceland, ISL
-0.1865, 1975, Feb Average, Iceland, ISL
-2.6951, 1975, Mar Average, Iceland, ISL
-0.9568, 1975, Apr Average, Iceland, ISL
3.72913, 1975, May Average, Iceland, ISL
4.79204, 1975, Jun Average, Iceland, ISL
8.70952, 1975, Jul Average, Iceland, ISL
8.4097, 1975, Aug Average, Iceland, ISL
2.75034, 1975, Sep Average, Iceland, ISL
2.94601, 1975, Oct Average, Iceland, ISL
-0.9092, 1975, Nov Average, Iceland, ISL
-3.9046, 1975, Dec Average, Iceland, ISL
-5.1803, 1976, Jan Average, Iceland, ISL
-1.9212, 1976, Feb Average, Iceland, ISL
-0.6815, 1976, Mar Average, Iceland, ISL
0.0884, 1976, Apr Average, Iceland, ISL
3.11707, 1976, May Average, Iceland, ISL
7.26369, 1976, Jun Average, Iceland, ISL
9.78258, 1976, Jul Average, Iceland, ISL
8.71937, 1976, Aug Average, Iceland, ISL
5.95915, 1976, Sep Average, Iceland, ISL
3.44333, 1976, Oct Average, Iceland, ISL
0.10541, 1976, Nov Average, Iceland, ISL
-4.2511, 1976, Dec Average, Iceland, ISL
-3.8862, 1977, Jan Average, Iceland, ISL
-3.1862, 1977, Feb Average, Iceland, ISL
-0.8222, 1977, Mar Average, Iceland, ISL
-1.8043, 1977, Apr Average, Iceland, ISL
3.97516, 1977, May Average, Iceland, ISL
6.4836, 1977, Jun Average, Iceland, ISL
9.02271, 1977, Jul Average, Iceland, ISL
7.82667, 1977, Aug Average, Iceland, ISL
4.87769, 1977, Sep Average, Iceland, ISL
2.11887, 1977, Oct Average, Iceland, ISL
-3.7111, 1977, Nov Average, Iceland, ISL
-1.8813, 1977, Dec Average, Iceland, ISL
-4.3821, 1978, Jan Average, Iceland, ISL
-4.2212, 1978, Feb Average, Iceland, ISL
-1.7554, 1978, Mar Average, Iceland, ISL
0.61969, 1978, Apr Average, Iceland, ISL
4.02444, 1978, May Average, Iceland, ISL
6.03008, 1978, Jun Average, Iceland, ISL
8.67275, 1978, Jul Average, Iceland, ISL
9.19402, 1978, Aug Average, Iceland, ISL
4.73162, 1978, Sep Average, Iceland, ISL
1.71788, 1978, Oct Average, Iceland, ISL
-2.8147, 1978, Nov Average, Iceland, ISL
-1.2798, 1978, Dec Average, Iceland, ISL
-6.7415, 1979, Jan Average, Iceland, ISL
-3.1139, 1979, Feb Average, Iceland, ISL
-7.4067, 1979, Mar Average, Iceland, ISL
-1.3593, 1979, Apr Average, Iceland, ISL
-1.4188, 1979, May Average, Iceland, ISL
6.21762, 1979, Jun Average, Iceland, ISL
6.93644, 1979, Jul Average, Iceland, ISL
6.89335, 1979, Aug Average, Iceland, ISL
2.31398, 1979, Sep Average, Iceland, ISL
2.20727, 1979, Oct Average, Iceland, ISL
-2.3341, 1979, Nov Average, Iceland, ISL
-2.725, 1979, Dec Average, Iceland, ISL
-2.9851, 1980, Jan Average, Iceland, ISL
-1.5062, 1980, Feb Average, Iceland, ISL
-1.7942, 1980, Mar Average, Iceland, ISL
1.30485, 1980, Apr Average, Iceland, ISL
4.80661, 1980, May Average, Iceland, ISL
7.10795, 1980, Jun Average, Iceland, ISL
8.7455, 1980, Jul Average, Iceland, ISL
8.22934, 1980, Aug Average, Iceland, ISL
5.26756, 1980, Sep Average, Iceland, ISL
-1.2307, 1980, Oct Average, Iceland, ISL
-2.383, 1980, Nov Average, Iceland, ISL
-4.9334, 1980, Dec Average, Iceland, ISL
-5.0059, 1981, Jan Average, Iceland, ISL
-4.3429, 1981, Feb Average, Iceland, ISL
-3.91, 1981, Mar Average, Iceland, ISL
0.97451, 1981, Apr Average, Iceland, ISL
2.78903, 1981, May Average, Iceland, ISL
5.67039, 1981, Jun Average, Iceland, ISL
7.74024, 1981, Jul Average, Iceland, ISL
8.49072, 1981, Aug Average, Iceland, ISL
4.29644, 1981, Sep Average, Iceland, ISL
-2.0575, 1981, Oct Average, Iceland, ISL
-3.386, 1981, Nov Average, Iceland, ISL
-4.8039, 1981, Dec Average, Iceland, ISL
-3.9893, 1982, Jan Average, Iceland, ISL
-0.6704, 1982, Feb Average, Iceland, ISL
-2.075, 1982, Mar Average, Iceland, ISL
0.60688, 1982, Apr Average, Iceland, ISL
1.62862, 1982, May Average, Iceland, ISL
6.64908, 1982, Jun Average, Iceland, ISL
9.11324, 1982, Jul Average, Iceland, ISL
6.81074, 1982, Aug Average, Iceland, ISL
2.91695, 1982, Sep Average, Iceland, ISL
1.87333, 1982, Oct Average, Iceland, ISL
-3.1222, 1982, Nov Average, Iceland, ISL
-4.0453, 1982, Dec Average, Iceland, ISL
-4.6783, 1983, Jan Average, Iceland, ISL
-1.139, 1983, Feb Average, Iceland, ISL
-3.3411, 1983, Mar Average, Iceland, ISL
-3.4341, 1983, Apr Average, Iceland, ISL
2.16912, 1983, May Average, Iceland, ISL
5.97197, 1983, Jun Average, Iceland, ISL
7.83312, 1983, Jul Average, Iceland, ISL
7.22244, 1983, Aug Average, Iceland, ISL
3.39819, 1983, Sep Average, Iceland, ISL
0.44624, 1983, Oct Average, Iceland, ISL
-1.8662, 1983, Nov Average, Iceland, ISL
-3.3924, 1983, Dec Average, Iceland, ISL
-5.7491, 1984, Jan Average, Iceland, ISL
-1.9513, 1984, Feb Average, Iceland, ISL
-1.254, 1984, Mar Average, Iceland, ISL
1.14149, 1984, Apr Average, Iceland, ISL
3.72552, 1984, May Average, Iceland, ISL
7.64964, 1984, Jun Average, Iceland, ISL
9.99744, 1984, Jul Average, Iceland, ISL
8.83939, 1984, Aug Average, Iceland, ISL
4.73958, 1984, Sep Average, Iceland, ISL
0.6222, 1984, Oct Average, Iceland, ISL
-1.8792, 1984, Nov Average, Iceland, ISL
-1.6187, 1984, Dec Average, Iceland, ISL
-3.1069, 1985, Jan Average, Iceland, ISL
-2.3472, 1985, Feb Average, Iceland, ISL
-3.0843, 1985, Mar Average, Iceland, ISL
0.1954, 1985, Apr Average, Iceland, ISL
4.30229, 1985, May Average, Iceland, ISL
6.69975, 1985, Jun Average, Iceland, ISL
7.81419, 1985, Jul Average, Iceland, ISL
6.91526, 1985, Aug Average, Iceland, ISL
3.55606, 1985, Sep Average, Iceland, ISL
3.67894, 1985, Oct Average, Iceland, ISL
-3.1556, 1985, Nov Average, Iceland, ISL
-4.576, 1985, Dec Average, Iceland, ISL
-2.7536, 1986, Jan Average, Iceland, ISL
-1.9661, 1986, Feb Average, Iceland, ISL
-1.729, 1986, Mar Average, Iceland, ISL
0.27975, 1986, Apr Average, Iceland, ISL
2.01454, 1986, May Average, Iceland, ISL
7.32735, 1986, Jun Average, Iceland, ISL
8.21294, 1986, Jul Average, Iceland, ISL
7.55794, 1986, Aug Average, Iceland, ISL
4.37669, 1986, Sep Average, Iceland, ISL
-0.2541, 1986, Oct Average, Iceland, ISL
-2.3836, 1986, Nov Average, Iceland, ISL
-3.288, 1986, Dec Average, Iceland, ISL
0.28992, 1987, Jan Average, Iceland, ISL
-2.3352, 1987, Feb Average, Iceland, ISL
-2.2519, 1987, Mar Average, Iceland, ISL
0.84602, 1987, Apr Average, Iceland, ISL
4.63291, 1987, May Average, Iceland, ISL
6.84793, 1987, Jun Average, Iceland, ISL
9.33954, 1987, Jul Average, Iceland, ISL
8.22491, 1987, Aug Average, Iceland, ISL
4.97326, 1987, Sep Average, Iceland, ISL
-0.1195, 1987, Oct Average, Iceland, ISL
1.20913, 1987, Nov Average, Iceland, ISL
-0.1389, 1987, Dec Average, Iceland, ISL
-5.4083, 1988, Jan Average, Iceland, ISL
-4.0202, 1988, Feb Average, Iceland, ISL
-3.873, 1988, Mar Average, Iceland, ISL
-3.1504, 1988, Apr Average, Iceland, ISL
3.9765, 1988, May Average, Iceland, ISL
7.42287, 1988, Jun Average, Iceland, ISL
8.1882, 1988, Jul Average, Iceland, ISL
8.40645, 1988, Aug Average, Iceland, ISL
4.58592, 1988, Sep Average, Iceland, ISL
1.2795, 1988, Oct Average, Iceland, ISL
-0.7002, 1988, Nov Average, Iceland, ISL
-2.4665, 1988, Dec Average, Iceland, ISL
-2.567, 1989, Jan Average, Iceland, ISL
-5.4951, 1989, Feb Average, Iceland, ISL
-3.5392, 1989, Mar Average, Iceland, ISL
-1.2272, 1989, Apr Average, Iceland, ISL
2.35573, 1989, May Average, Iceland, ISL
6.45607, 1989, Jun Average, Iceland, ISL
8.96118, 1989, Jul Average, Iceland, ISL
7.70572, 1989, Aug Average, Iceland, ISL
4.90727, 1989, Sep Average, Iceland, ISL
2.19974, 1989, Oct Average, Iceland, ISL
-1.2438, 1989, Nov Average, Iceland, ISL
-2.621, 1989, Dec Average, Iceland, ISL
-1.8852, 1990, Jan Average, Iceland, ISL
-3.8847, 1990, Feb Average, Iceland, ISL
-4.5341, 1990, Mar Average, Iceland, ISL
-2.4539, 1990, Apr Average, Iceland, ISL
4.58039, 1990, May Average, Iceland, ISL
7.23713, 1990, Jun Average, Iceland, ISL
9.69979, 1990, Jul Average, Iceland, ISL
8.43258, 1990, Aug Average, Iceland, ISL
4.18807, 1990, Sep Average, Iceland, ISL
2.05639, 1990, Oct Average, Iceland, ISL
-0.1221, 1990, Nov Average, Iceland, ISL
-2.9154, 1990, Dec Average, Iceland, ISL
-0.8612, 1991, Jan Average, Iceland, ISL
-1.0895, 1991, Feb Average, Iceland, ISL
-0.3359, 1991, Mar Average, Iceland, ISL
-1.6133, 1991, Apr Average, Iceland, ISL
5.24954, 1991, May Average, Iceland, ISL
6.55009, 1991, Jun Average, Iceland, ISL
10.4747, 1991, Jul Average, Iceland, ISL
8.94306, 1991, Aug Average, Iceland, ISL
4.92212, 1991, Sep Average, Iceland, ISL
2.24868, 1991, Oct Average, Iceland, ISL
-2.6278, 1991, Nov Average, Iceland, ISL
-1.6821, 1991, Dec Average, Iceland, ISL
0.1337, 1992, Jan Average, Iceland, ISL
-2.9002, 1992, Feb Average, Iceland, ISL
-2.4662, 1992, Mar Average, Iceland, ISL
-0.3191, 1992, Apr Average, Iceland, ISL
3.67339, 1992, May Average, Iceland, ISL
6.61918, 1992, Jun Average, Iceland, ISL
7.83049, 1992, Jul Average, Iceland, ISL
7.31809, 1992, Aug Average, Iceland, ISL
4.65851, 1992, Sep Average, Iceland, ISL
1.61608, 1992, Oct Average, Iceland, ISL
-2.216, 1992, Nov Average, Iceland, ISL
-3.0801, 1992, Dec Average, Iceland, ISL
-5.078, 1993, Jan Average, Iceland, ISL
-2.066, 1993, Feb Average, Iceland, ISL
-1.2509, 1993, Mar Average, Iceland, ISL
0.82829, 1993, Apr Average, Iceland, ISL
2.84883, 1993, May Average, Iceland, ISL
5.86715, 1993, Jun Average, Iceland, ISL
6.63972, 1993, Jul Average, Iceland, ISL
7.11923, 1993, Aug Average, Iceland, ISL
6.38112, 1993, Sep Average, Iceland, ISL
1.67277, 1993, Oct Average, Iceland, ISL
1.28232, 1993, Nov Average, Iceland, ISL
-4.4266, 1993, Dec Average, Iceland, ISL
-4.502, 1994, Jan Average, Iceland, ISL
-1.6361, 1994, Feb Average, Iceland, ISL
-3.7138, 1994, Mar Average, Iceland, ISL
-1.247, 1994, Apr Average, Iceland, ISL
4.43145, 1994, May Average, Iceland, ISL
5.64725, 1994, Jun Average, Iceland, ISL
10.0039, 1994, Jul Average, Iceland, ISL
8.75211, 1994, Aug Average, Iceland, ISL
4.26506, 1994, Sep Average, Iceland, ISL
0.45162, 1994, Oct Average, Iceland, ISL
-0.5974, 1994, Nov Average, Iceland, ISL
-3.566, 1994, Dec Average, Iceland, ISL
-4.2416, 1995, Jan Average, Iceland, ISL
-4.9411, 1995, Feb Average, Iceland, ISL
-4.4401, 1995, Mar Average, Iceland, ISL
-1.7619, 1995, Apr Average, Iceland, ISL
2.12651, 1995, May Average, Iceland, ISL
7.45358, 1995, Jun Average, Iceland, ISL
8.06006, 1995, Jul Average, Iceland, ISL
8.99825, 1995, Aug Average, Iceland, ISL
5.0229, 1995, Sep Average, Iceland, ISL
0.83608, 1995, Oct Average, Iceland, ISL
-1.2949, 1995, Nov Average, Iceland, ISL
-3.4136, 1995, Dec Average, Iceland, ISL
-0.6017, 1996, Jan Average, Iceland, ISL
-3.2918, 1996, Feb Average, Iceland, ISL
0.21886, 1996, Mar Average, Iceland, ISL
1.25382, 1996, Apr Average, Iceland, ISL
4.03945, 1996, May Average, Iceland, ISL
7.13493, 1996, Jun Average, Iceland, ISL
9.27552, 1996, Jul Average, Iceland, ISL
8.15355, 1996, Aug Average, Iceland, ISL
7.53299, 1996, Sep Average, Iceland, ISL
1.58635, 1996, Oct Average, Iceland, ISL
-5.4108, 1996, Nov Average, Iceland, ISL
-3.0644, 1996, Dec Average, Iceland, ISL
